DailyStats,Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
2020-03-19 08:25:00,27.052336,34.881527,8.822346,9.768045,0.000000,23.074308
2020-03-19 08:30:00,27.183586,34.851276,8.756247,10.153425,0.000000,23.612722
2020-03-19 08:35:00,28.065014,34.774101,8.761466,9.861032,0.000000,24.066414
2020-03-19 08:40:00,27.570616,34.827724,8.797012,10.155504,0.000000,22.684654
2020-03-19 08:45:00,27.817404,34.894695,8.778396,9.652316,0.000000,23.416100
2020-03-19 08:50:00,27.629278,34.774010,8.699771,9.911628,0.000000,23.569418
2020-03-19 08:55:00,27.846140,34.940990,8.778061,9.928757,0.000000,23.807377
2020-03-19 09:00:00,27.382965,34.842190,8.729538,10.047767,0.000000,23.495583
2020-03-19 09:05:00,27.275883,34.897408,8.895041,10.699366,0.000000,24.019695
2020-03-19 09:10:00,27.473675,34.811756,8.776713,10.841838,0.000000,24.151443
2020-03-19 09:15:00,27.989552,35.065659,8.813617,11.413473,0.000000,23.788887
2020-03-19 09:20:00,27.659248,34.652748,8.782070,11.420249,0.000000,23.301798
2020-03-19 09:25:00,27.058586,34.747837,8.817442,11.385749,0.000000,24.453684
2020-03-19 09:30:00,27.682112,34.784653,8.797994,11.324923,0.000000,23.955343
2020-03-19 09:35:00,27.396484,34.687584,8.731355,11.330587,0.000000,24.169874
2020-03-19 09:40:00,27.694042,35.073250,8.866338,11.241600,0.000000,24.550253
2020-03-19 09:45:00,27.013857,34.797428,8.851870,11.638067,0.000000,24.214033
2020-03-19 09:50:00,27.771250,34.931091,8.856932,11.107298,0.000000,24.206297
2020-03-19 09:55:00,27.227947,34.887966,8.857281,11.634120,0.000000,25.099680
2020-03-19 10:00:00,27.562992,34.921486,8.821099,10.953374,0.000000,24.379442
2020-03-19 10:05:00,27.466619,34.669273,8.810425,11.382135,0.000000,24.640055
2020-03-19 10:10:00,27.532303,34.737301,8.917971,11.468086,0.000000,25.325527
2020-03-19 10:15:00,27.870899,34.829014,8.893314,11.340622,0.000000,24.742363
2020-03-19 10:20:00,27.332809,34.671234,8.823560,11.144879,0.000000,25.853121
2020-03-19 10:25:00,26.897657,34.809277,8.854782,11.125731,0.000000,25.616444
2020-03-19 10:30:00,27.629606,34.879780,8.939027,10.674174,0.000000,25.356701
2020-03-19 10:35:00,26.962908,35.038528,8.837996,10.836065,0.000000,25.560513
2020-03-19 10:40:00,27.757282,34.949497,8.921295,10.715178,0.000000,25.067806
2020-03-19 10:45:00,27.178997,34.889637,8.876874,10.568867,0.000000,26.042734
2020-03-19 10:50:00,27.713394,35.069675,8.870753,10.445536,0.000000,25.716696
2020-03-19 10:55:00,27.407784,34.810829,8.924220,0.000000,0.000000,25.674931
2020-03-19 11:00:00,27.462875,34.827068,8.881054,10.173777,0.000000,26.260389
2020-03-19 11:05:00,27.522791,34.661491,8.797210,9.735179,0.000000,26.444305
2020-03-19 11:10:00,27.350901,34.687214,8.791615,9.489006,0.000000,26.139864
2020-03-19 11:15:00,27.280220,34.850002,8.921365,9.338944,0.000000,27.101948
2020-03-19 11:20:00,27.367817,34.873276,8.945036,9.185205,600.000000,26.154556
2020-03-19 11:25:00,26.852266,34.879963,8.942733,8.763079,0.000000,26.541536
2020-03-19 11:30:00,27.564842,34.753929,8.796764,8.761306,0.000000,27.352985
2020-03-19 11:35:00,27.505959,34.939053,8.866467,8.222288,0.000000,26.995264
2020-03-19 11:40:00,27.319260,34.773273,8.867631,8.323943,0.000000,27.632568
2020-03-19 11:45:00,27.715279,34.741531,8.772991,8.290043,0.000000,27.624828
2020-03-19 11:50:00,27.752216,34.720619,8.784069,8.523295,0.000000,27.280256
2020-03-19 11:55:00,27.462301,34.798264,8.804008,8.382965,0.000000,28.064777
2020-03-19 12:00:00,27.521511,34.668270,8.857398,8.470382,0.000000,27.615261
2020-03-19 12:05:00,27.943695,34.565346,8.767177,8.381805,0.000000,28.062243
2020-03-19 12:10:00,27.594400,34.558220,8.857052,8.505453,0.000000,27.470821
2020-03-19 12:15:00,27.883387,34.581493,8.745913,8.306816,0.000000,27.668110
2020-03-19 12:20:00,27.095125,34.797176,8.873797,8.464460,0.000000,28.334017
2020-03-19 12:25:00,27.358953,34.743366,8.882697,8.352398,0.000000,28.367762
2020-03-19 12:30:00,28.092274,34.703415,8.762655,8.253694,0.000000,28.528151
2020-03-19 12:35:00,27.929068,34.741062,8.886459,7.837346,0.000000,29.159550
2020-03-19 12:40:00,27.986452,34.608654,8.804645,7.578478,0.000000,28.935955
2020-03-19 12:45:00,28.026428,34.486958,8.711486,7.690361,0.000000,28.716797
2020-03-19 12:50:00,27.674879,34.626934,8.871709,7.727361,0.000000,28.482718
2020-03-19 12:55:00,27.902370,34.428020,8.706661,7.713960,0.000000,30.077675
2020-03-19 13:00:00,28.001925,34.702335,8.762189,7.076569,0.000000,29.582350
2020-03-19 13:05:00,27.508366,34.411739,8.751174,7.642803,0.000000,29.189106
2020-03-19 13:10:00,27.830849,34.779434,8.827848,7.496704,0.000000,29.751966
2020-03-19 13:15:00,27.993479,34.602863,8.718225,7.776151,0.000000,30.166079
2020-03-19 13:20:00,28.410116,34.695332,8.874719,7.122129,0.000000,29.878891
2020-03-19 13:25:00,28.704529,34.650326,8.618750,7.374947,0.000000,29.038826
2020-03-19 13:30:00,27.823656,34.801704,8.677050,7.217113,0.000000,30.055149
2020-03-19 13:35:00,28.596024,34.831036,8.718616,7.482592,0.000000,29.667322
2020-03-19 13:40:00,27.882359,34.515228,8.721181,7.436047,0.000000,30.373762
2020-03-19 13:45:00,28.663240,34.461983,8.771529,7.177553,0.000000,29.242712
2020-03-19 13:50:00,28.464033,34.578739,8.700458,7.238275,0.000000,29.919212
2020-03-19 13:55:00,28.265102,34.476200,8.669621,7.258321,0.000000,29.409452
2020-03-19 14:00:00,28.729633,34.589451,8.612309,7.402427,0.000000,29.719168
2020-03-19 14:05:00,28.576157,34.777458,8.704969,7.203365,0.000000,30.296579
2020-03-19 14:10:00,28.727348,34.663597,8.635332,7.353547,0.000000,30.050470
2020-03-19 14:15:00,28.678926,34.514656,8.628068,7.158547,0.000000,30.089560
2020-03-19 14:20:00,28.716072,34.525223,8.652278,7.468244,0.000000,29.938089
2020-03-19 14:25:00,28.862749,34.235584,8.572277,7.193172,0.000000,29.714876
2020-03-19 14:30:00,28.826626,34.532585,8.658548,7.933500,0.000000,30.557390
2020-03-19 14:35:00,28.638168,34.294415,8.649698,8.005609,0.000000,30.391212
2020-03-19 14:40:00,28.704218,34.294796,8.552966,8.311379,0.000000,29.600594
2020-03-19 14:45:00,29.158733,34.356316,8.638289,8.387154,0.000000,30.565771
2020-03-19 14:50:00,28.876978,34.206379,8.580456,8.955366,0.000000,30.320963
2020-03-19 14:55:00,28.828180,34.303417,8.623552,8.898148,0.000000,29.968586
2020-03-19 15:00:00,28.952974,34.271053,8.678309,9.688160,0.000000,28.774778
2020-03-19 15:05:00,28.851231,34.250324,8.655008,10.063785,0.000000,29.782768
2020-03-19 15:15:00,29.550087,34.067593,8.683743,10.579111,0.000000,29.667904
2020-03-19 15:20:00,28.714771,34.073402,8.639883,11.607017,0.000000,29.405790
2020-03-19 15:25:00,28.967283,34.027485,8.566607,11.924975,0.000000,30.057306
2020-03-19 15:30:00,50.000000,34.076721,8.618580,12.403083,0.000000,29.256094
2020-03-19 15:35:00,28.743872,33.942902,8.638649,13.232120,0.000000,28.980827
2020-03-19 15:40:00,29.329750,33.996193,8.598127,12.935996,0.000000,28.522396
2020-03-19 15:45:00,28.928225,34.080631,8.738976,13.740591,0.000000,28.576456
2020-03-19 15:50:00,28.704424,34.136166,8.705414,13.448226,0.000000,28.461880
2020-03-19 15:55:00,29.448877,33.905701,8.651149,13.971608,0.000000,29.031622
2020-03-19 16:00:00,29.318605,34.058681,8.714688,14.282442,0.000000,28.843977
2020-03-19 16:05:00,28.832762,34.151524,8.784371,13.662438,0.000000,28.320372
2020-03-19 16:10:00,28.742683,33.936386,8.779522,14.218597,0.000000,29.084467
2020-03-19 16:15:00,28.712570,33.907803,8.720660,13.796940,0.000000,27.630281
2020-03-19 16:20:00,29.238457,33.997578,8.790586,14.144540,0.000000,28.162245
2020-03-19 16:25:00,29.372948,33.973553,8.798055,13.777974,0.000000,28.525434
2020-03-19 16:30:00,28.847034,33.885525,8.890137,13.778765,0.000000,28.083269
2020-03-19 16:35:00,29.150299,33.825073,8.793760,13.992223,0.000000,27.355150
2020-03-19 16:40:00,28.267084,34.119213,8.916395,13.942364,0.000000,26.955463
2020-03-19 16:45:00,28.566093,34.009266,8.899973,13.567194,0.000000,26.918791
2020-03-19 16:50:00,29.000446,34.214066,8.914095,13.941652,0.000000,25.933769
2020-03-19 16:55:00,28.969275,34.011314,8.936567,13.876328,0.000000,26.725325
2020-03-19 17:00:00,28.503914,34.183300,8.974083,13.785714,0.000000,27.266968
2020-03-19 17:05:00,28.735123,34.061928,8.876841,13.693506,0.000000,26.781612
2020-03-19 17:10:00,29.008989,33.997177,8.995337,13.669610,0.000000,27.056450
2020-03-19 17:15:00,29.133242,33.955551,9.045922,13.036781,0.000000,26.023872
2020-03-19 17:20:00,28.683786,34.249359,8.952493,12.806875,0.000000,26.620045
2020-03-19 17:25:00,29.096794,34.070801,9.001117,11.968687,0.000000,26.670671
2020-03-19 17:30:00,28.730946,34.042946,8.952253,11.610484,0.000000,25.891457
2020-03-19 17:35:00,28.698818,34.002003,8.961072,11.631595,0.000000,25.778748
2020-03-19 17:40:00,28.824200,34.049458,8.975304,12.007126,0.000000,25.198032
2020-03-19 17:45:00,28.771528,34.155903,8.848929,11.366076,0.000000,25.661800
2020-03-19 17:50:00,27.871746,33.963570,8.924420,11.562099,0.000000,25.045729
2020-03-19 17:55:00,28.485209,33.951080,8.936110,11.726471,0.000000,25.220795
2020-03-19 18:00:00,28.935692,34.167461,8.870189,11.782237,0.000000,24.440361
2020-03-19 18:05:00,0.000000,34.232784,8.885804,11.756819,0.000000,24.997833
2020-03-19 18:10:00,29.441208,34.182972,8.929688,11.610753,0.000000,24.957214
2020-03-19 18:15:00,28.980164,33.936470,8.880364,11.550124,0.000000,24.691528
2020-03-19 18:20:00,28.593628,34.130970,8.871928,11.728731,0.000000,24.962221
2020-03-19 18:25:00,28.149015,34.012505,8.852837,11.705321,0.000000,24.434002
2020-03-19 18:30:00,28.163891,34.116360,8.885074,12.103857,0.000000,24.596920
2020-03-19 18:35:00,28.789682,34.004131,8.837199,11.767415,0.000000,24.308987
2020-03-19 18:40:00,28.440367,34.023998,8.847363,12.100270,0.000000,24.636284
2020-03-19 18:45:00,28.468079,34.168610,8.822914,11.735114,0.000000,24.296797
2020-03-19 18:50:00,28.071026,34.219086,8.890525,12.025578,0.000000,23.167263
2020-03-19 18:55:00,28.444246,34.061069,8.841824,11.777514,0.000000,23.802185
2020-03-19 19:00:00,28.327555,33.676735,8.892512,11.968638,0.000000,23.675310
2020-03-19 19:05:00,28.460011,33.407242,8.815808,12.010817,0.000000,23.786484
2020-03-19 19:10:00,28.765585,33.384583,8.893989,12.229358,0.000000,24.577868
2020-03-19 19:15:00,28.158731,32.414898,8.877117,11.580697,0.000000,23.349190
2020-03-19 19:20:00,28.123541,32.687740,8.823738,11.641474,0.000000,23.698376
2020-03-19 19:25:00,28.158386,32.567856,8.796456,11.743774,0.000000,23.556997
2020-03-19 19:30:00,28.177929,32.473591,8.815244,11.887187,0.000000,24.119684
2020-03-19 19:35:00,28.902128,32.637436,8.938875,11.829362,0.000000,23.523842
2020-03-19 19:40:00,27.803862,32.404339,5.000000,11.819082,0.000000,23.710417
2020-03-19 19:45:00,28.085724,32.528538,8.839115,11.924294,0.000000,23.528406
2020-03-19 19:50:00,28.405472,32.461025,8.888543,11.124252,0.000000,23.388937
2020-03-19 19:55:00,27.532084,32.380722,8.902659,11.178413,0.000000,22.913260
2020-03-19 20:00:00,27.937214,32.328953,8.883976,10.693467,0.000000,23.489073
2020-03-19 20:05:00,28.481335,32.515987,8.865151,10.359577,0.000000,23.143993
2020-03-19 20:10:00,28.589502,32.576180,8.791008,10.429392,0.000000,23.114893
2020-03-19 20:15:00,28.364994,32.802200,8.911875,10.139986,0.000000,23.471657
2020-03-19 20:20:00,28.520990,33.222622,8.941433,9.522713,0.000000,23.388432
2020-03-19 20:25:00,28.060801,33.215748,8.842747,9.885701,0.000000,23.021601
2020-03-19 20:30:00,28.254726,33.228943,8.790713,9.877432,0.000000,22.714622
2020-03-19 20:35:00,27.716883,33.511215,8.841179,9.499685,0.000000,22.638849
2020-03-19 20:40:00,27.965021,33.681507,8.911395,9.569276,0.000000,22.914749
2020-03-19 20:45:00,28.263819,33.672165,8.847674,9.620339,0.000000,23.993986
2020-03-19 20:50:00,28.363697,33.849873,8.843281,9.661223,0.000000,23.406570
2020-03-19 20:55:00,28.074991,33.760780,8.838809,9.918314,0.000000,23.611155
2020-03-19 21:00:00,28.176817,33.713013,8.818912,9.676196,0.000000,22.907585
2020-03-19 21:05:00,28.665392,33.637283,8.903618,9.713216,0.000000,22.973186
2020-03-19 21:10:00,27.658895,33.775459,8.814750,9.648134,0.000000,23.389999
2020-03-19 21:15:00,27.723379,33.619480,8.784511,9.473975,0.000000,23.137146
2020-03-19 21:20:00,27.366241,33.703644,8.786925,9.528370,0.000000,22.606251
2020-03-19 21:25:00,27.794626,33.776062,8.776330,9.268207,0.000000,23.204506
2020-03-19 21:30:00,27.475918,33.719368,8.731658,9.290318,0.000000,22.488171
2020-03-19 21:35:00,27.565336,33.633575,8.826047,9.758697,0.000000,23.716825
2020-03-19 21:40:00,28.331026,33.773518,8.771194,9.356000,0.000000,22.661587
2020-03-19 21:45:00,28.236864,33.540134,8.711324,9.419785,0.000000,23.144720
2020-03-19 21:50:00,27.769709,33.150524,8.776791,9.322720,0.000000,23.554169
2020-03-19 21:55:00,28.438643,33.037308,8.815557,9.346014,0.000000,22.982380
2020-03-19 22:00:00,28.444700,33.096821,8.756139,9.253766,0.000000,23.027287
2020-03-19 22:05:00,27.962246,33.026669,8.764521,9.109230,0.000000,23.896458
2020-03-19 22:10:00,27.790962,33.044708,8.738251,8.938253,0.000000,23.777363
2020-03-19 22:15:00,28.095509,33.083794,8.740289,8.670643,0.000000,22.460028
2020-03-19 22:20:00,28.226246,32.930698,8.745027,8.701497,0.000000,22.719574
2020-03-19 22:25:00,28.367718,33.020828,8.730162,8.848723,0.000000,23.539471
2020-03-19 22:30:00,27.914904,33.303631,8.762911,8.408080,0.000000,22.957056
2020-03-19 22:35:00,28.368626,33.167183,8.727208,8.290266,0.000000,23.303135
2020-03-19 22:40:00,28.118011,33.034992,8.798820,8.834003,0.000000,23.413795
2020-03-19 22:45:00,27.880680,33.246510,8.802949,8.097951,0.000000,23.677277
2020-03-19 22:50:00,27.342896,33.119637,8.697577,8.147391,0.000000,22.674608
2020-03-19 22:55:00,27.893307,33.080120,8.741965,8.077197,0.000000,23.331354
2020-03-19 23:00:00,27.424213,33.341904,8.763237,7.823284,0.000000,22.883295
2020-03-19 23:05:00,27.947979,33.058773,8.707851,8.364960,0.000000,23.669237
2020-03-19 23:10:00,27.787174,33.152088,8.669070,8.156849,0.000000,22.571745
2020-03-19 23:15:00,28.264378,33.272186,8.697250,8.029474,0.000000,23.180557
2020-03-19 23:20:00,27.823616,33.187523,8.689092,8.381130,0.000000,23.846880
2020-03-19 23:25:00,27.529827,33.374207,8.711682,8.499328,0.000000,22.505203
2020-03-19 23:30:00,27.730965,33.080177,8.757401,7.990394,0.000000,23.411758
2020-03-19 23:35:00,27.812700,33.189953,8.638053,8.088993,0.000000,22.740007
2020-03-19 23:40:00,28.243368,33.407520,8.771117,8.014326,0.000000,23.286348
2020-03-19 23:45:00,27.730989,33.379845,8.743513,8.596111,0.000000,22.750412
2020-03-19 23:50:00,28.236519,33.562939,8.711291,8.537742,600.000000,22.620947
2020-03-19 23:55:00,27.791702,33.454899,8.812136,8.718731,0.000000,23.763491
2020-03-20 00:00:00,27.779346,33.527309,8.804654,8.587849,0.000000,23.875694
2020-03-20 00:05:00,28.147129,33.904163,8.685295,8.851336,0.000000,22.746883
2020-03-20 00:10:00,27.646442,33.592690,8.719383,8.792566,0.000000,24.095898
2020-03-20 00:15:00,27.820309,33.663208,8.784837,8.763210,0.000000,23.292212
2020-03-20 00:20:00,28.138563,33.595951,8.769232,8.671274,0.000000,23.657053
2020-03-20 00:25:00,28.029596,33.511642,8.754602,8.808768,0.000000,23.300100
2020-03-20 00:30:00,27.628954,33.552048,8.716295,8.786744,0.000000,23.135775
2020-03-20 00:35:00,28.159266,33.704468,8.748383,8.782017,0.000000,23.579710
2020-03-20 00:40:00,28.080921,33.605904,8.699376,9.112429,0.000000,23.006636
2020-03-20 00:45:00,27.558969,33.559853,8.684360,8.849653,0.000000,23.847542
2020-03-20 00:50:00,27.918182,33.581577,8.772496,8.810468,0.000000,23.336399
2020-03-20 00:55:00,26.981438,33.650162,8.711104,8.929765,0.000000,23.274845
2020-03-20 01:00:00,27.572565,33.397453,8.769964,8.830965,0.000000,23.329851
2020-03-20 01:05:00,27.838505,33.720505,8.685033,8.465080,0.000000,23.656698
2020-03-20 01:10:00,28.217611,33.485889,8.644749,8.183063,0.000000,23.017977
2020-03-20 01:15:00,27.618944,33.675442,8.753860,8.279585,0.000000,23.100317
2020-03-20 01:20:00,27.122824,33.735912,8.756230,8.287681,0.000000,23.563316
2020-03-20 01:25:00,27.199427,33.702419,8.686657,8.557971,0.000000,23.468317
2020-03-20 01:30:00,27.429668,33.732994,8.791213,8.241360,0.000000,24.775913
2020-03-20 01:35:00,27.116629,33.706863,8.773910,8.387892,0.000000,22.734476
2020-03-20 01:40:00,28.133574,33.704815,8.657430,8.457417,0.000000,23.889872
2020-03-20 01:45:00,27.643829,33.672714,8.641027,8.619954,0.000000,23.674707
2020-03-20 01:50:00,27.970839,33.682034,8.642074,8.275571,0.000000,23.569759
2020-03-20 01:55:00,27.513460,33.699429,8.769171,8.205492,0.000000,22.788813
2020-03-20 02:00:00,27.624416,33.668800,8.653962,8.550481,0.000000,23.586336
2020-03-20 02:05:00,27.402500,33.628151,8.660839,7.802364,0.000000,23.285040
2020-03-20 02:10:00,27.890329,33.758209,8.699826,8.345366,0.000000,23.474701
2020-03-20 02:15:00,27.493502,33.990955,8.685631,8.361943,0.000000,24.071177
2020-03-20 02:20:00,27.698650,33.983723,8.720934,8.344122,0.000000,23.408394
2020-03-20 02:25:00,27.634573,33.905525,8.696889,7.999968,0.000000,23.364342
2020-03-20 02:30:00,27.273849,33.928761,8.718433,7.455961,0.000000,24.507235
2020-03-20 02:35:00,27.461111,34.246670,8.658534,7.627707,0.000000,23.409195
2020-03-20 02:40:00,27.546444,34.111656,8.674766,7.191126,0.000000,23.853571
2020-03-20 02:45:00,27.592800,34.395226,8.705667,6.589325,0.000000,23.821365
2020-03-20 02:50:00,27.451818,34.402531,8.749313,6.317384,0.000000,24.386574
2020-03-20 02:55:00,27.429239,34.297272,8.620488,6.237298,0.000000,23.006710
2020-03-20 03:00:00,27.684792,34.467991,8.686749,5.894956,0.000000,23.014881
2020-03-20 03:05:00,27.628126,34.244354,8.682790,5.333855,0.000000,23.540358
2020-03-20 03:10:00,27.857199,34.362679,8.657904,5.167241,0.000000,23.678385
2020-03-20 03:15:00,27.993830,34.368900,8.625108,5.358555,0.000000,24.049986
2020-03-20 03:20:00,27.983091,34.490608,8.606770,5.153770,0.000000,22.999857
2020-03-20 03:25:00,27.051210,34.264793,8.524532,5.173569,0.000000,23.941917
2020-03-20 03:30:00,27.754786,34.547287,8.557521,5.463512,0.000000,23.954678
2020-03-20 03:35:00,27.291855,34.444225,8.570541,4.995091,0.000000,23.465006
2020-03-20 03:40:00,28.132689,34.579311,8.501356,5.325775,0.000000,23.601446
2020-03-20 03:45:00,27.709511,34.328651,8.533867,5.259554,0.000000,23.980404
2020-03-20 03:50:00,27.567801,34.437012,8.514294,5.886138,0.000000,23.366610
2020-03-20 03:55:00,27.778990,34.526318,8.488231,5.489461,0.000000,23.662695
2020-03-20 04:00:00,50.000000,34.416134,8.529311,5.705419,0.000000,23.906246
2020-03-20 04:05:00,27.683689,34.601280,8.554621,5.656168,0.000000,23.565825
2020-03-20 04:10:00,27.866877,34.566689,8.490527,6.243757,0.000000,24.396976
2020-03-20 04:15:00,27.339771,34.576488,8.492401,7.048270,0.000000,24.329575
2020-03-20 04:20:00,28.355585,34.467052,8.504184,7.378035,0.000000,23.646090
2020-03-20 04:25:00,27.982761,34.503368,8.522963,7.838842,0.000000,22.929066
2020-03-20 04:30:00,28.287371,34.505081,8.486254,8.789045,0.000000,23.650412
2020-03-20 04:35:00,27.763762,34.557877,8.504760,9.171303,0.000000,23.816675
2020-03-20 04:40:00,27.829723,34.565559,8.502972,9.492043,0.000000,24.052164
2020-03-20 04:45:00,27.901480,34.654999,8.534660,10.149611,0.000000,23.497522
2020-03-20 04:50:00,27.971529,34.648762,8.354621,10.393839,0.000000,24.357080
2020-03-20 04:55:00,27.826136,34.610657,8.524076,10.917231,0.000000,24.591843
2020-03-20 05:00:00,27.453789,34.872505,8.491268,10.979731,0.000000,23.775539
2020-03-20 05:05:00,28.260855,34.313873,8.564548,10.932814,0.000000,24.468689
2020-03-20 05:10:00,27.458023,34.570457,8.581429,10.938279,0.000000,23.724321
2020-03-20 05:15:00,27.908644,34.718220,8.591972,11.020042,0.000000,23.335964
2020-03-20 05:20:00,27.943403,34.671318,8.608335,10.822129,0.000000,23.698112
2020-03-20 05:25:00,27.890823,34.545723,8.586382,11.244404,0.000000,23.975685
2020-03-20 05:30:00,28.165312,34.530708,8.583524,11.025115,0.000000,23.855267
2020-03-20 05:35:00,28.064642,34.671085,8.777676,10.985708,0.000000,24.620161
2020-03-20 05:40:00,27.686119,34.570099,8.761511,10.943307,0.000000,23.714092
2020-03-20 05:45:00,27.790754,34.495861,8.734169,11.060430,0.000000,23.557632
2020-03-20 05:50:00,27.744759,34.541000,8.781394,10.861732,0.000000,23.736454
2020-03-20 05:55:00,27.670002,34.229061,8.878205,11.009192,0.000000,24.214003
2020-03-20 06:00:00,27.377495,33.932949,8.854648,10.945120,0.000000,23.850416
2020-03-20 06:05:00,27.906128,33.671421,8.739875,11.139694,0.000000,24.230227
2020-03-20 06:10:00,27.874933,33.419743,8.803669,10.836494,0.000000,24.174311
2020-03-20 06:15:00,27.907061,33.296368,8.807534,10.776282,0.000000,23.729713
2020-03-20 06:20:00,27.702951,32.888683,8.812639,11.151098,0.000000,24.444784
2020-03-20 06:25:00,28.326071,32.972336,8.916647,11.161873,0.000000,24.833172
2020-03-20 06:30:00,27.648754,32.946968,8.909624,10.860860,0.000000,23.743032
2020-03-20 06:35:00,27.689457,33.013966,8.838349,11.059896,0.000000,24.430334
2020-03-20 06:40:00,28.357470,32.988766,8.901643,11.044327,0.000000,24.503983
2020-03-20 06:45:00,28.389112,32.814663,8.880959,11.069283,0.000000,23.663944
2020-03-20 06:50:00,28.070868,32.998417,8.833918,10.887026,0.000000,24.064983
2020-03-20 06:55:00,27.893641,32.882843,8.904881,11.116003,0.000000,24.374813
2020-03-20 07:00:00,27.802294,32.851543,8.803491,11.113061,0.000000,24.390305
2020-03-20 07:05:00,27.610239,32.974869,8.785370,11.152700,0.000000,23.836102
2020-03-20 07:10:00,28.048052,32.881500,8.862800,10.906330,0.000000,24.653536
2020-03-20 07:15:00,28.218147,33.290390,8.883361,10.154899,0.000000,24.336153
2020-03-20 07:20:00,28.370459,33.785393,8.899462,10.198899,0.000000,24.813536
2020-03-20 07:25:00,27.746866,33.811199,8.904539,9.784537,0.000000,24.407742
2020-03-20 07:30:00,28.005852,34.115768,8.873473,9.523385,0.000000,24.513580
2020-03-20 07:35:00,28.472176,34.124668,8.919635,9.786899,0.000000,24.586412
2020-03-20 07:40:00,27.891403,34.127014,8.882945,9.758605,0.000000,24.854431
2020-03-20 07:45:00,27.764555,34.194855,8.842018,9.439388,0.000000,25.236626
2020-03-20 07:50:00,28.264015,34.283325,8.895122,9.863693,0.000000,24.490311
2020-03-20 07:55:00,28.174339,34.169346,8.885002,9.774344,0.000000,25.054979
2020-03-20 08:00:00,28.122366,34.163185,8.822968,10.231240,0.000000,25.418373
2020-03-20 08:05:00,29.025623,34.378284,8.896059,9.796445,0.000000,24.864399
2020-03-20 08:10:00,28.582193,34.143806,5.000000,9.671172,0.000000,25.076517
2020-03-20 08:15:00,28.481510,34.122047,8.865051,9.645375,0.000000,24.987843
2020-03-20 08:20:00,27.861086,34.338413,8.846038,9.484108,0.000000,25.032299
2020-03-20 08:25:00,28.309429,34.193695,8.818872,9.055109,0.000000,25.552868
2020-03-20 08:30:00,28.309307,34.441723,8.912333,9.239851,0.000000,24.969376
2020-03-20 08:35:00,28.180691,34.498310,8.839640,8.376297,0.000000,25.731707
2020-03-20 08:40:00,27.908089,34.522675,8.833287,8.540194,0.000000,25.012484
2020-03-20 08:45:00,28.381268,34.302029,8.811340,8.437576,0.000000,25.270197
2020-03-20 08:50:00,28.184492,34.418163,8.893232,9.023973,0.000000,26.005198
2020-03-20 08:55:00,28.592781,34.522221,8.858111,8.462102,0.000000,25.476349
2020-03-20 09:00:00,28.327770,34.321407,8.759718,8.260848,0.000000,25.872454
2020-03-20 09:05:00,28.223373,34.556671,8.872254,8.537704,0.000000,25.322559
2020-03-20 09:10:00,28.229984,34.340633,8.804916,8.458590,0.000000,26.141727
2020-03-20 09:15:00,28.381264,34.347027,8.828320,8.306095,0.000000,26.095968
2020-03-20 09:20:00,28.309978,34.597599,8.726548,8.496256,0.000000,25.663208
2020-03-20 09:25:00,28.552696,34.509396,8.729504,8.615859,0.000000,26.502867
2020-03-20 09:30:00,28.221149,34.382969,8.666303,8.673316,0.000000,26.338062
2020-03-20 09:35:00,28.190863,34.577145,8.672797,8.549990,0.000000,26.521612
2020-03-20 09:40:00,28.623936,34.400196,8.708463,9.109816,0.000000,26.708786
2020-03-20 09:45:00,28.600788,34.325035,8.713523,9.280246,0.000000,26.118181
2020-03-20 09:50:00,28.039373,34.629444,8.724003,9.535679,0.000000,27.183516
2020-03-20 09:55:00,28.109369,34.386292,8.756543,9.569600,0.000000,26.909349
2020-03-20 10:00:00,28.109196,34.418396,8.721980,9.038698,0.000000,27.695017
2020-03-20 10:05:00,27.930449,34.653557,8.782577,9.170723,0.000000,27.940340
2020-03-20 10:10:00,28.412174,34.347588,8.654287,9.265407,0.000000,26.855247
2020-03-20 10:15:00,28.120865,34.698818,8.727539,9.494306,0.000000,27.950571
2020-03-20 10:20:00,28.108154,34.504848,8.686150,9.460355,0.000000,27.182236
2020-03-20 10:25:00,27.962189,34.450512,8.686690,9.128654,0.000000,27.105040
2020-03-20 10:30:00,28.075773,34.579571,8.778389,9.202352,0.000000,27.911161
2020-03-20 10:35:00,28.352631,34.332733,8.722089,8.848839,0.000000,27.656391
2020-03-20 10:40:00,28.315126,34.579578,8.723246,9.251016,0.000000,28.666578
2020-03-20 10:45:00,28.415554,34.423019,8.678224,8.452130,0.000000,28.049290
2020-03-20 10:50:00,28.260048,34.582516,8.828321,8.383290,0.000000,27.798618
2020-03-20 10:55:00,28.171507,34.343048,8.852557,8.071339,0.000000,27.786121
2020-03-20 11:00:00,28.104910,34.387371,8.836074,7.778689,0.000000,28.485359
2020-03-20 11:05:00,27.960423,34.482014,8.807067,8.028997,0.000000,28.685526
2020-03-20 11:10:00,28.834934,34.422562,8.786150,8.072074,0.000000,29.582979
2020-03-20 11:15:00,27.980562,34.629078,8.836425,8.193766,0.000000,28.994644
2020-03-20 11:20:00,28.224688,34.475037,8.820410,8.193725,0.000000,29.306448
2020-03-20 11:25:00,28.564667,34.331635,8.817714,8.545036,0.000000,29.441795
